;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;121;122;123;124;125;126;127;128;129;130;131;132;133;134;135;136;137;138;139;140;141;142;143;144;145;146;147;148;149;150;151;152;153;154;155;156;157;158;159;160;161;162;163;164;165;166;167;168;169;170;171;172;173;174;175;176;177;178;179;180;181;182;183;184;185;186;187;188;189;190;191;192;193;194;195;196;197;198;199
Subject_016_S_6773;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3366834170854247;2.381909547738694;3.0;3.0;3.0;3.2361809045226124;3.949748743718594;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.658291457286431;4.628140703517587;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.08040201005025;4.793969849246231;5.0;4.778894472361813;4.065326633165824;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.3618090452261384;3.0;3.0;3.0;3.0;3.0;3.0;3.6331658291457245;4.0;4.0;4.0;4.48743718592965;5.0;5.0;5.628140703517587;6.341708542713562;7.221105527638201;10.075376884422099;12.929648241205996;15.391959798994975;16.819095477386924;15.7537688442211;14.663316582914575;13.949748743718601;13.236180904522612;12.522613065326638;11.618090452261299;10.19095477386935;6.291457286432205;2.6733668341708494;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_10021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.417085427135653;6.251256281407024;8.150753768844218;8.884422110552762;9.618090452261306;10.35175879396985;11.0;11.0;11.0;11.286432160804019;11.959798994974875;10.492462311557787;9.025125628140714;7.336683417085439;5.135678391959807;3.6231155778894504;3.0;3.0;3.0;3.0;3.356783919597987;4.0;4.0;3.4422110552763883;3.0;3.0;3.0;3.0;3.226130653266331;3.959798994974868;4.0;4.427135678391956;4.8391959798995;4.1055276381909565;4.0;4.0;4.0;4.0;3.437185929648251;3.0;3.0301507537688366;3.7638190954773876;4.0;4.0;4.0;4.0;4.0;3.8341708542713633;3.1005025125628123;3.0;3.3668341708542613;4.0;4.0;4.0;3.698492462311563;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.170854271356774;3.9045226130653248;3.3618090452261384;3.0;3.0;3.0;3.572864321608037;4.0;4.0;4.0;4.507537688442213;5.0;5.0;5.708542713567837;6.442211055276374;8.05527638190955;12.457286432160771;13.0;13.37688442211055;13.889447236180914;13.155778894472363;12.422110552763826;11.376884422110578;9.819095477386952;6.884422110552805;2.9246231155779014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_032_S_6701;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.457286432160796;4.899497487437188;7.005025125628137;8.713567839195974;10.045226130653262;10.733668341708544;11.422110552763819;12.110552763819094;12.798994974874368;13.48743718592965;14.35175879396985;15.7286432160804;12.683417085427152;9.75879396984925;9.070351758793969;8.381909547738694;7.080402010050257;5.0150753768844325;5.0;4.628140703517587;3.9396984924623126;3.251256281407038;3.437185929648237;4.0;4.0;3.4974874371859315;3.1909547738693433;3.8793969849246253;4.0;4.0;4.0;4.6331658291457245;4.678391959798994;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.64824120603015;5.0;5.0;5.0;4.597989949748751;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.170854271356788;4.859296482412063;5.0;5.236180904522612;5.924623115577887;6.613065326633162;7.904522613065311;9.969849246231135;11.356783919597973;12.0;12.05527638190955;12.743718592964825;12.5678391959799;11.879396984924625;11.19095477386935;10.502512562814076;9.442211055276402;7.376884422110578;5.874371859296474;3.9949748743718487;1.2412060301507495;0.37185929648241256;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_041_S_6292;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.03517587939698785;0.7336683417085439;2.2964824120603;4.391959798994989;6.487437185929657;8.05527638190955;9.678391959798994;11.773869346733662;12.62311557788945;13.643216080402013;14.939698492462313;12.844221105527623;11.582914572864318;10.768844221105525;9.371859296482413;7.462311557788951;5.788944723618087;5.090452261306531;4.391959798994975;4.0;4.005025125628144;4.7035175879397;5.0;4.899497487437188;4.201005025125625;4.4974874371859315;5.1959798994974875;5.894472361809051;5.407035175879393;5.0;5.0;5.0;5.0;4.914572864321606;4.21608040201005;4.0;4.0;4.0;4.0;4.276381909547737;4.9748743718593005;4.3266331658291435;4.0;4.070351758793976;4.768844221105532;5.0;5.0;5.0;5.0;4.738693467336674;4.040201005025125;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.4522613065326624;3.0;3.0;3.0;3.341708542713576;4.0;4.0;4.0;3.8643216080402;3.1658291457286367;3.532663316582912;3.7688442211055246;3.0703517587939615;3.0;3.3266331658291506;4.0;4.0;4.422110552763826;5.0;5.0;5.0;5.21608040201005;5.914572864321613;7.2261306532663525;9.2462311557789;12.040201005025153;14.834170854271349;16.0;15.894472361809036;15.195979899497488;14.497487437185924;13.798994974874375;13.100502512562812;11.804020100502498;10.4070351758794;9.010050251256274;7.613065326633148;6.21608040201005;4.547738693467309;1.0552763819094935;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_037_S_0377;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4170854271356959;3.8793969849246253;7.396984924623126;9.748743718592976;11.572864321608051;12.979899497487438;13.0;10.618090452261285;7.0;7.0;7.0;6.788944723618087;6.085427135678387;6.0;5.678391959798994;5.0;5.0;5.0;4.7286432160804;3.3216080402009993;3.0;3.0;3.0;2.346733668341706;2.3567839195979943;3.0;3.0;3.0;3.170854271356788;3.874371859296488;3.4221105527638187;3.2814070351758815;3.9849246231155817;3.311557788944718;3.0;3.0;3.0;3.0;2.793969849246224;2.090452261306531;2.0;1.6834170854271306;1.0201005025125625;1.7236180904522627;2.427135678391963;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;2.5376884422110493;2.165829145728651;2.869346733668351;3.0;3.2763819095477373;3.9798994974874375;3.3165829145728623;3.386934673366838;4.0;4.0;4.497487437185939;5.0;5.0;5.0;6.557788944723626;10.03015075376885;11.437185929648251;12.422110552763826;12.874371859296474;12.170854271356774;12.0;11.763819095477388;11.060301507537687;10.356783919597987;9.306532663316574;7.8994974874371735;6.492462311557773;3.7135678391959317;0.8391959798994861;0.13567839195978593;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_6352;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7135678391959743;2.251256281407038;3.788944723618087;4.0;4.0;4.0;4.0;3.261306532663319;3.5075376884422127;4.276381909547737;5.0;5.0;4.4170854271356745;3.64824120603015;3.0;3.0;3.6582914572864382;4.0;3.8040201005025125;3.035175879396988;3.0;3.0;3.0;3.0;3.0;3.577889447236174;4.0;4.0;4.0;4.0;3.577889447236174;3.0;3.0;3.7286432160803997;3.5025125628140756;3.0;3.035175879396988;3.8040201005025125;3.427135678391963;3.0;3.1105527638191006;3.8793969849246253;4.0;4.0;4.185929648241199;4.954773869346738;6.447236180904525;8.477386934673362;10.261306532663312;11.060301507537702;12.59798994974875;12.4321608040201;12.0;11.89447236180905;11.125628140703512;9.713567839195974;8.175879396984925;6.095477386934689;2.2512562814070662;0.5628140703517488;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_036_S_6099;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2110552763819058;2.2613065326633084;4.311557788944722;6.2412060301507495;7.608040201005025;8.974874371859286;10.17085427135678;10.854271356783919;12.075376884422113;13.221105527638187;13.904522613065325;12.824120603015075;11.18592964824122;9.135678391959807;8.361809045226131;7.678391959799001;6.984924623115589;4.934673366834176;4.0;4.0;4.0;4.422110552763819;4.894472361809051;4.211055276381913;4.0;3.8442211055276374;3.1608040201005068;3.522613065326631;3.7939698492462313;3.1105527638191006;3.572864321608037;4.0;4.0;4.623115577889443;5.0;5.0;4.326633165829151;4.356783919597987;5.0;5.0;4.592964824120607;4.0;4.0;4.0;4.0;4.0;3.4924623115577944;3.1909547738693433;3.874371859296481;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.6582914572864382;3.0;3.0;3.0;3.0753768844221128;3.7587939698492363;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.226130653266324;4.909547738693462;4.4070351758794;4.276381909547737;4.959798994974875;5.0;5.326633165829136;6.020100502512548;7.386934673366824;9.130653266331649;11.120603015075375;12.48743718592965;12.572864321608051;11.889447236180914;11.206030150753776;11.0;10.517587939698501;8.467336683417088;6.4170854271356745;4.577889447236203;3.211055276381927;1.8442211055276516;0.7386934673366881;0.05527638190955031;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_168_S_6281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.06030150753768737;2.11055276381909;3.7738693467336617;5.140703517587937;6.507537688442206;7.4371859296482405;8.120603015075375;8.804020100502512;9.0;9.17085427135678;9.854271356783919;10.537688442211056;11.0;11.0;11.587939698492463;11.18592964824122;9.135678391959807;7.723618090452263;6.356783919598001;4.994974874371863;4.311557788944725;4.0;4.0;4.0;4.0;4.0;4.0;4.472361809045225;5.0;5.0;4.477386934673369;4.0;4.0;4.0;4.256281407035175;4.9396984924623055;4.376884422110557;4.0;4.0;4.0;3.643216080402013;3.040201005025125;3.7236180904522556;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.7085427135678373;3.0251256281407137;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.5427135678391863;4.0;4.0;4.0;4.0;4.0;4.643216080401999;6.3065326633165455;9.030150753768822;11.080402010050236;12.37688442211055;13.0;13.0;12.572864321608051;11.778894472361827;10.412060301507552;9.045226130653276;7.356783919598001;4.62311557788945;1.8894472361808994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_168_S_6426;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5778894472361884;4.195979899497502;6.688442211055289;8.572864321608037;10.010050251256281;10.733668341708544;11.914572864321613;13.18090452261307;13.904522613065325;14.628140703517587;14.2964824120603;12.773869346733662;10.603015075376874;8.954773869346724;8.0;8.0;8.0;7.582914572864318;7.140703517587944;7.8643216080402;8.0;7.688442211055275;6.964824120603012;6.2412060301507495;5.035175879396988;4.0;4.0;4.0;4.0;4.100502512562812;4.824120603015075;4.452261306532662;4.2713567839196;4.994974874371863;4.281407035175874;4.0;4.0;4.0;4.613065326633169;5.0;5.0;5.0;5.507537688442213;5.768844221105525;5.045226130653262;4.321608040200999;4.0;4.125628140703526;4.8492462311557745;5.0;5.0;4.9798994974874375;4.256281407035175;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.7035175879397;5.0;5.1507537688442255;5.874371859296488;6.597989949748751;7.3216080402010135;8.0;8.0;8.492462311557787;9.8643216080402;12.75879396984925;14.32663316582915;15.0;15.0;15.0;14.442211055276374;13.718592964824111;12.994974874371863;12.2713567839196;11.095477386934675;9.120603015075375;5.502512562814061;1.884422110552748;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_011_S_7112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2110552763819058;2.2160804020100535;3.8140703517587937;5.150753768844218;6.48743718592965;7.4120603015075375;8.1608040201005;9.497487437185924;10.417085427135682;11.0;11.0;11.422110552763819;11.909547738693469;11.241206030150757;10.572864321608037;9.80904522613065;8.472361809045225;8.4321608040201;8.59798994974875;5.9246231155779014;4.562814070351756;4.0;4.0;4.0;3.8894472361809065;3.221105527638187;3.4472361809045253;3.8844221105527623;3.21608040201005;3.4522613065326624;4.0;4.0;3.5427135678391934;3.125628140703519;3.7939698492462313;4.0;3.869346733668344;3.2010050251256246;3.0;3.1356783919598;3.8040201005025125;3.527638190954775;3.0;3.0;3.477386934673369;4.145728643216081;4.814070351758794;5.0;4.849246231155782;4.180904522613062;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.829145728643212;3.1608040201004997;3.0;3.0;3.0;3.5125628140703498;3.819095477386938;3.1507537688442255;3.0;3.0;3.0;3.0;3.0;3.0;3.527638190954775;4.0;4.0;4.0;4.402010050251249;5.738693467336674;6.0;6.6180904522613275;8.623115577889465;9.5427135678392;10.422110552763826;11.75879396984925;12.0;12.0;12.0;12.0;11.336683417085439;9.331658291457302;7.326633165829122;5.321608040200985;3.316582914572848;1.311557788944711;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_068_S_0127;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.6884422110552748;4.271356783919593;6.27638190954773;7.0;7.0;7.0;5.7035175879397;3.8994974874371877;3.2311557788944754;3.437185929648244;3.8944723618090435;3.226130653266331;3.0;3.1105527638190935;3.778894472361813;3.5527638190954747;3.0;3.0;3.0;3.1206030150753747;3.788944723618094;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.8643216080402;3.1959798994974875;3.472361809045225;3.859296482412063;3.1909547738693433;3.0;3.1457286432160814;3.8140703517587937;4.0;3.8492462311557816;3.180904522613062;3.4874371859296502;4.0;4.0;4.0;3.8391959798995003;3.170854271356788;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.0;3.517587939698487;4.0;4.0;3.477386934673362;3.381909547738701;4.718592964824126;7.110552763819101;9.78391959798995;12.4572864321608;13.0;12.798994974874375;12.130653266331663;12.0;12.0;12.0;10.914572864321599;9.366834170854261;7.361809045226124;4.8090452261306496;2.35175879396985;0.34673366834171304;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_10736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.336683417085439;5.633165829145739;7.864321608040193;8.698492462311556;9.442211055276381;10.185929648241206;10.929648241206031;11.0;11.417085427135682;11.8391959798995;11.095477386934675;9.7035175879397;9.0;8.7286432160804;7.2412060301507495;6.37688442211055;5.633165829145732;5.0;5.0;4.402010050251256;4.0;4.085427135678394;4.829145728643219;5.0;4.683417085427138;4.060301507537687;4.8040201005025125;5.0;5.0;5.0;5.0;5.0;4.733668341708544;4.0;4.0;4.0;4.0;4.0;4.0;4.472361809045225;5.0;5.0;5.0;4.552763819095475;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.115577889447238;4.859296482412063;4.396984924623112;4.346733668341713;5.0;5.0;5.0;5.321608040200999;6.0;6.0;6.0;6.0;6.040201005025125;6.78391959798995;8.05527638190955;9.0;9.03015075376885;10.517587939698501;11.502512562814076;12.0;12.0;12.733668341708537;12.522613065326638;12.0;12.0;11.291457286432163;10.095477386934675;8.804020100502512;8.060301507537687;6.6331658291457245;4.718592964824111;2.487437185929636;0.25628140703516067;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Subject_033_S_10092;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2412060301507566;0.9195979899497502;2.1959798994974875;3.552763819095489;4.909547738693476;5.633165829145732;6.311557788944725;6.989949748743719;7.6683417085427195;8.0;8.025125628140707;8.7035175879397;9.381909547738694;10.0;10.0;9.582914572864318;8.618090452261299;5.904522613065325;5.0;5.0;5.0;5.0;4.834170854271356;4.1557788944723555;4.522613065326638;4.798994974874368;4.120603015075375;2.8844221105527623;2.0;2.0;2.0;2.5427135678392006;3.8994974874371877;4.0;4.306532663316588;4.984924623115582;5.0;4.658291457286431;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;4.0;3.4120603015075375;3.0;3.0;3.0;3.301507537688451;3.9798994974874375;4.0;3.663316582914561;3.0;3.0;2.6281407035175874;1.8994974874371735;0.5427135678391721;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
